"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 26 07:27:10 GMT 2025","Wed Mar 26 07:27:22 GMT 2025","11550","","com.example.teamcity.ui.CreateBuildTypeTest","","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildConfigurationWithEmptyName","User should not be able to create a build configuration with empty name",""
"passed","Wed Mar 26 07:26:51 GMT 2025","Wed Mar 26 07:27:10 GMT 2025","18717","","com.example.teamcity.ui.CreateBuildTypeTest","","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithAlreadyExistingBuildTypeName","User should not be able to create a build configuration with name that already exists for another build configuration",""
"passed","Wed Mar 26 07:25:54 GMT 2025","Wed Mar 26 07:26:51 GMT 2025","57266","","com.example.teamcity.ui.CreateProjectTest","","com.example.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create a project",""
"passed","Wed Mar 26 07:27:22 GMT 2025","Wed Mar 26 07:27:34 GMT 2025","12933","","com.example.teamcity.ui.CreateBuildTypeTest","","com.example.teamcity.ui.CreateBuildTypeTest","userSuccessfullyCreatesBuildType","User should be able to create a build configuration",""
"passed","Wed Mar 26 07:24:54 GMT 2025","Wed Mar 26 07:25:44 GMT 2025","50210","","com.example.teamcity.ui.SetupServerTest","","com.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest()",""
